date,total.confirmed,district,state,total.deceased,total.recovered,delta.confirmed,delta.deceased,delta.recovered,delta.tested,total.tested,delta.other,total.other,levitt.Metric,MA.21.daily.tests,delta.positivity,MA.21.delta.positivity,delta.percent.case.growth,delta.hospitalized,total.hospitalized,delta.active,spline.active,spline.deceased,spline.hospitalizated,spline.recovered
2020-04-20,46.0,Mumbai,MH,2.0,9.0,46.0,2.0,9.0,5586.0,5586.0,0.0,0.0,,,0.8234872896527032,,,7.341131455927836,7.341131455927836,35.0,35.0,2.0,7.341131455927836,9.0
2020-04-21,92.0,Mumbai,MH,4.0,18.0,46.0,2.0,9.0,5586.0,11172.0,0.0,0.0,0.6931471805599453,,0.8234872896527032,,0.0,7.341131455927836,14.682262911855672,70.0,70.0,2.0,7.341131455927836,9.0
2020-04-22,138.0,Mumbai,MH,6.0,27.0,46.0,2.0,9.0,5586.0,16758.0,0.0,0.0,0.4054651081081644,,0.8234872896527032,,0.0,7.341131455927836,22.023394367783506,105.0,105.0,2.0,7.341131455927836,9.0
2020-04-23,184.0,Mumbai,MH,8.0,36.0,46.0,2.0,9.0,5586.0,22344.0,0.0,0.0,0.28768207245178085,,0.8234872896527032,,0.0,7.341131455927836,29.364525823711343,140.0,140.0,2.0,7.341131455927836,9.0
2020-04-24,230.0,Mumbai,MH,10.0,45.0,46.0,2.0,9.0,5586.0,27930.0,0.0,0.0,0.22314355131420976,,0.8234872896527032,,0.0,7.341131455927836,36.705657279639176,175.0,175.0,2.0,7.341131455927836,9.0
2020-04-25,276.0,Mumbai,MH,12.0,54.0,46.0,2.0,9.0,5586.0,33516.0,0.0,0.0,0.1823215567939546,,0.8234872896527032,,0.0,7.341131455927836,44.04678873556701,210.0,210.0,2.0,7.341131455927836,9.0
2020-04-26,322.0,Mumbai,MH,14.0,63.0,46.0,2.0,9.0,5586.0,39102.0,0.0,0.0,0.15415067982725836,,0.8234872896527032,,0.0,7.341131455927836,51.38792019149485,245.0,245.0,2.0,7.341131455927836,9.0
2020-04-27,368.0,Mumbai,MH,16.0,72.0,46.0,2.0,9.0,5586.0,44688.0,0.0,0.0,0.13353139262452257,,0.8234872896527032,,0.0,7.341131455927836,58.729051647422686,280.0,280.0,2.0,7.341131455927836,9.0
2020-04-28,761.0,Mumbai,MH,41.0,159.0,393.0,25.0,87.0,5586.0,50274.0,0.0,0.0,0.9409833444645266,,7.035445757250268,,7.5434782608695645,62.7187970039052,121.44784865132789,561.0,561.0,25.0,62.7187970039052,87.0
2020-04-29,1236.0,Mumbai,MH,67.0,297.0,475.0,26.0,138.0,5586.0,55860.0,0.0,0.0,0.4911205526866582,,8.503401360544217,,0.20865139949109412,75.80516177316787,197.25301042449576,872.0,872.0,26.0,75.80516177316787,138.0
2020-04-30,1653.0,Mumbai,MH,87.0,453.0,417.0,20.0,156.0,5586.0,61446.0,0.0,0.0,0.26121549926361765,,7.465091299677766,,-0.12210526315789472,66.54895254612842,263.8019629706242,1113.0,1113.0,20.0,66.54895254612842,156.0
2020-05-01,2404.0,Mumbai,MH,93.0,495.0,751.0,6.0,42.0,5586.0,67032.0,0.0,0.0,0.06669137449867214,,13.444325098460435,,0.8009592326139088,119.85195050873487,383.65391347935906,1816.0,1816.0,6.0,119.85195050873487,42.0
2020-05-02,2951.0,Mumbai,MH,119.0,564.0,547.0,26.0,69.0,5586.0,72618.0,0.0,0.0,0.24652399995827343,,9.792337987826711,,-0.2716378162450066,87.29562839983753,470.9495418791966,2268.0,2268.0,26.0,87.29562839983753,69.0
2020-05-03,3392.0,Mumbai,MH,140.0,591.0,441.0,21.0,27.0,5586.0,78204.0,0.0,0.0,0.16251892949777494,,7.894736842105263,,-0.19378427787934183,70.37910808835164,541.3286499675482,2661.0,2661.0,21.0,70.37910808835164,27.0
2020-05-04,3902.0,Mumbai,MH,158.0,756.0,510.0,18.0,165.0,5586.0,83790.0,0.0,0.0,0.12095261041766249,,9.129967776584317,,0.15646258503401356,81.3908052722434,622.7194552397916,2988.0,2988.0,18.0,81.3908052722434,165.0
2020-05-05,4537.0,Mumbai,MH,184.0,966.0,635.0,26.0,210.0,5586.0,89376.0,0.0,0.0,0.1523407245820188,,11.367704976727532,,0.2450980392156863,101.33953205465599,724.0589872944477,3387.0,3387.0,26.0,101.33953205465599,210.0
2020-05-06,5306.0,Mumbai,MH,209.0,1055.0,769.0,25.0,89.0,5586.0,94962.0,0.0,0.0,0.12739849435582543,,13.766559255281061,,0.21102362204724412,122.72456716540229,846.7835544598499,4042.0,4042.0,25.0,122.72456716540229,89.0
2020-05-07,5986.0,Mumbai,MH,234.0,1154.0,680.0,25.0,99.0,5586.0,100548.0,0.0,0.0,0.11298686339289049,,12.17329036877909,,-0.11573472041612487,108.52107369632452,955.3046281561744,4598.0,4598.0,25.0,108.52107369632452,99.0
2020-05-08,6734.0,Mumbai,MH,259.0,1228.0,748.0,25.0,74.0,5586.0,106134.0,0.0,0.0,0.10150694634183638,,13.390619405657,,0.10000000000000009,119.37318106595697,1074.6778092221314,5247.0,5247.0,25.0,119.37318106595697,74.0
2020-05-09,7456.0,Mumbai,MH,286.0,1442.0,722.0,27.0,214.0,5586.0,111720.0,0.0,0.0,0.09916374912031485,,12.925170068027212,,-0.03475935828877008,115.22384589521516,1189.9016551173465,5728.0,5728.0,27.0,115.22384589521516,214.0
2020-05-10,8331.0,Mumbai,MH,305.0,1656.0,875.0,19.0,214.0,5586.0,117306.0,0.0,0.0,0.06431996578755905,5586.0,15.664160401002505,7.10193851976881,0.2119113573407203,139.64108747688817,1329.5427425942348,6370.0,6370.0,19.0,139.64108747688817,214.0
2020-05-11,9113.0,Mumbai,MH,325.0,1726.0,782.0,20.0,70.0,5586.0,122892.0,0.0,0.0,0.06351340572232593,5586.0,13.999283924095954,7.729357407123251,-0.10628571428571432,124.79923475077321,1454.341977345008,7062.0,7062.0,20.0,124.79923475077321,70.0
2020-05-12,9539.0,Mumbai,MH,353.0,1873.0,426.0,28.0,147.0,5586.0,128478.0,0.0,0.0,0.08264287460355937,5586.0,7.626208378088077,8.053296506572556,-0.4552429667519181,67.98526087446213,1522.32723821947,7313.0,7313.0,28.0,67.98526087446213,147.0
2020-05-13,10339.0,Mumbai,MH,393.0,2099.0,800.0,40.0,226.0,5586.0,134064.0,0.0,0.0,0.10734155493596446,5586.0,14.321518080916576,8.696059877585121,0.8779342723004695,127.67185140744061,1649.9990896269105,7847.0,7847.0,40.0,127.67185140744061,226.0
2020-05-14,11330.0,Mumbai,MH,418.0,2304.0,991.0,25.0,205.0,5586.0,139650.0,0.0,0.0,0.06167182065549514,5586.0,17.74078052273541,9.501645269636679,0.23875000000000002,158.15350593096707,1808.1525955578777,8608.0,8608.0,25.0,158.15350593096707,205.0
2020-05-15,12263.0,Mumbai,MH,452.0,2485.0,933.0,34.0,181.0,5586.0,145236.0,0.0,0.0,0.07820074730747496,5586.0,16.702470461868955,10.257787325456501,-0.05852674066599395,148.89729670392762,1957.0498922618053,9326.0,9326.0,34.0,148.89729670392762,181.0
2020-05-16,13147.0,Mumbai,MH,493.0,2620.0,884.0,41.0,135.0,5586.0,150822.0,0.0,0.0,0.08682699421045889,5586.0,15.825277479412817,10.97215828687365,-0.052518756698821,141.07739580522187,2098.127288067027,10034.0,10034.0,41.0,141.07739580522187,135.0
2020-05-17,14742.0,Mumbai,MH,531.0,2858.0,1595.0,38.0,238.0,5586.0,156408.0,0.0,0.0,0.0742528471992487,5586.0,28.553526673827424,12.292636352786733,0.8042986425339367,254.54575374358473,2352.6730418106117,11353.0,11353.0,38.0,254.54575374358473,238.0
2020-05-18,15927.0,Mumbai,MH,554.0,3090.0,1185.0,23.0,232.0,5586.0,161994.0,0.0,0.0,0.04240266550534498,5586.0,21.21374865735768,13.263601179820304,-0.25705329153605017,154.04622229124735,2506.719264101859,12283.0,12283.0,23.0,154.04622229124735,232.0
2020-05-19,17338.0,Mumbai,MH,597.0,3712.0,1411.0,43.0,622.0,668.0,162662.0,0.0,0.0,0.07475242664531827,5351.809523809524,211.22754491017966,22.98703447281694,0.19071729957805905,225.18122791987338,2731.9004920217326,13029.0,13029.0,43.0,225.18122791987338,622.0
2020-05-20,18710.0,Mumbai,MH,638.0,4062.0,1372.0,41.0,350.0,668.0,163330.0,0.0,0.0,0.06642116995218783,5117.619047619048,205.3892215568862,32.3625497202618,-0.027639971651311157,218.95722516376065,2950.857717185493,14010.0,14010.0,41.0,218.95722516376065,350.0
2020-05-21,20092.0,Mumbai,MH,679.0,5129.0,1382.0,41.0,1067.0,668.0,163998.0,0.0,0.0,0.0622828442139063,4883.428571428572,206.88622754491018,41.85879430336811,0.007288629737609353,220.55312330635365,3171.410840491847,14284.0,14284.0,41.0,220.55312330635365,1067.0
2020-05-22,21843.0,Mumbai,MH,706.0,5456.0,1751.0,27.0,327.0,668.0,164666.0,0.0,0.0,0.03899410993454603,4649.238095238095,262.12574850299404,53.70076684644114,0.26700434153400865,274.0232324220703,3445.434072913917,15681.0,15681.0,27.0,274.0232324220703,327.0
2020-05-23,23409.0,Mumbai,MH,746.0,5741.0,1566.0,40.0,285.0,3390.0,168056.0,0.0,0.0,0.05511036271051867,4544.666666666667,46.19469026548673,55.434212192996384,-0.10565391205025698,249.917649130065,3695.351722043982,16922.0,16922.0,40.0,249.917649130065,285.0
2020-05-24,25134.0,Mumbai,MH,785.0,6443.0,1725.0,39.0,702.0,3390.0,171446.0,0.0,0.0,0.05095811757864751,4440.0952380952385,50.88495575221239,57.48136547443006,0.1015325670498084,275.29242959729385,3970.644151641276,17906.0,17906.0,39.0,275.29242959729385,702.0
2020-05-25,26564.0,Mumbai,MH,823.0,6944.0,1430.0,38.0,501.0,3390.0,174836.0,0.0,0.0,0.04727248289466137,4335.523809523809,42.18289085545723,59.05531419247162,-0.17101449275362324,176.14810864511617,4146.792260286392,18797.0,18797.0,38.0,176.14810864511617,501.0
2020-05-26,27566.0,Mumbai,MH,862.0,7373.0,1002.0,39.0,429.0,5430.0,180266.0,0.0,0.0,0.04629906998662337,4328.0952380952385,18.45303867403315,59.39271103520046,-0.29930069930069925,159.90899388781938,4306.7012541742115,19331.0,19331.0,39.0,159.90899388781938,429.0
2020-05-27,28610.0,Mumbai,MH,894.0,7768.0,1044.0,32.0,395.0,5430.0,185696.0,0.0,0.0,0.03645050450982104,4320.666666666667,19.226519337016573,59.65270913433072,0.041916167664670656,132.3867597112522,4439.088013885464,19948.0,19948.0,32.0,132.3867597112522,395.0
2020-05-28,30077.0,Mumbai,MH,932.0,8010.0,1467.0,38.0,242.0,4266.0,189962.0,0.0,0.0,0.04162703951207702,4257.809523809524,34.38818565400844,60.71056129077021,0.4051724137931034,218.10406833395587,4657.19208221942,21135.0,21135.0,38.0,218.10406833395587,242.0
2020-05-29,31524.0,Mumbai,MH,970.0,15368.0,1447.0,38.0,7358.0,2885.0,192847.0,0.0,0.0,0.039963256811837364,4129.190476190476,50.15597920277296,62.46129270968049,-0.013633265167007469,230.92646123320822,4888.118543452628,15186.0,15186.0,38.0,230.92646123320822,7358.0
2020-05-30,33034.0,Mumbai,MH,1024.0,15724.0,1510.0,54.0,356.0,2885.0,195732.0,0.0,0.0,0.054175734102024614,4000.5714285714284,52.33968804159446,64.33817451794559,0.04353835521769178,240.98061953154416,5129.099162984172,16286.0,16286.0,54.0,240.98061953154416,356.0
2020-05-31,34278.0,Mumbai,MH,1076.0,16151.0,1244.0,52.0,427.0,2885.0,198617.0,0.0,0.0,0.04953393512227663,3871.9523809523807,43.11958405545927,65.64557564434828,-0.17615894039735103,198.52972893857017,5327.628891922742,17051.0,17051.0,52.0,198.52972893857017,427.0
2020-06-01,35691.0,Mumbai,MH,1116.0,16345.0,1413.0,40.0,194.0,2885.0,201502.0,0.0,0.0,0.036500402219526426,3743.3333333333335,48.97746967071057,67.31120353704422,0.13585209003215426,193.57533855611163,5521.204230478854,18230.0,18230.0,40.0,193.57533855611163,194.0
2020-06-02,36808.0,Mumbai,MH,1165.0,16573.0,1117.0,49.0,228.0,5287.0,206789.0,0.0,0.0,0.042970223058544796,3729.095238095238,21.127293361074333,67.95411234575786,-0.2094833687190375,178.26182252763897,5699.466053006493,19070.0,19070.0,49.0,178.26182252763897,228.0
2020-06-03,38084.0,Mumbai,MH,1214.0,16832.0,1276.0,49.0,259.0,5287.0,212076.0,0.0,0.0,0.04119960561964255,3714.8571428571427,24.134669945148477,68.42140529167366,0.14234556848701874,183.02259523002405,5882.488648236517,20038.0,20038.0,49.0,183.02259523002405,259.0
2020-06-04,39523.0,Mumbai,MH,1262.0,17456.0,1439.0,48.0,624.0,3748.0,215824.0,0.0,0.0,0.038777071481714886,3627.3333333333335,38.39381003201708,69.40488288735375,0.12774294670846387,189.59064470922377,6072.079292945741,20805.0,20805.0,48.0,189.59064470922377,624.0
2020-06-05,40672.0,Mumbai,MH,1316.0,18138.0,1149.0,54.0,682.0,3548.0,219372.0,0.0,0.0,0.04189906878410394,3530.285714285714,32.384441939120634,70.15164343388955,-0.2015288394718554,183.36869658393658,6255.447989529678,21218.0,21218.0,54.0,183.36869658393658,682.0
2020-06-06,41946.0,Mumbai,MH,1374.0,19337.0,1274.0,58.0,1199.0,3548.0,222920.0,0.0,0.0,0.04312936089703224,3433.2380952380954,35.90755355129651,71.10794229445544,0.10879025239338547,203.31742336634917,6458.765412896028,21235.0,21235.0,58.0,203.31742336634917,1199.0
2020-06-07,43366.0,Mumbai,MH,1435.0,20550.0,1420.0,61.0,1213.0,3548.0,226468.0,0.0,0.0,0.043438655411426844,3336.190476190476,40.022547914317926,71.65408616305024,0.11459968602825743,226.6175362482071,6685.382949144235,21381.0,21381.0,61.0,226.6175362482071,1213.0
2020-06-08,44677.0,Mumbai,MH,1499.0,21392.0,1311.0,64.0,842.0,3548.0,230016.0,0.0,0.0,0.04363336990887617,3239.1428571428573,36.950394588500565,72.40345025500942,-0.0767605633802817,209.22224649394332,6894.605195638178,21786.0,21786.0,64.0,209.22224649394332,842.0
2020-06-09,45692.0,Mumbai,MH,1557.0,22303.0,1015.0,58.0,911.0,3548.0,233564.0,0.0,0.0,0.03796267373140053,3376.285714285714,28.607666290868096,63.707265558851724,-0.22578184591914574,153.8518615894066,7048.457057227584,21832.0,21832.0,58.0,153.8518615894066,911.0
2020-06-10,47259.0,Mumbai,MH,1654.0,23054.0,1567.0,97.0,751.0,4681.0,238245.0,0.0,0.0,0.06043570374963827,3567.3809523809523,33.47575304422132,55.5209099153915,0.5438423645320196,250.0772389443243,7298.534296171909,22551.0,22551.0,97.0,250.0772389443243,751.0
2020-06-11,48677.0,Mumbai,MH,1751.0,23569.0,1418.0,97.0,515.0,4681.0,242926.0,0.0,0.0,0.0569904567022152,3758.4761904761904,30.292672505874812,47.111693008770764,-0.09508615188257818,226.16878223610803,7524.703078408017,23357.0,23357.0,97.0,226.16878223610803,515.0
2020-06-12,50043.0,Mumbai,MH,1841.0,24512.0,1366.0,90.0,943.0,4570.0,247496.0,0.0,0.0,0.05012184894722596,3944.285714285714,29.89059080962801,36.05287597575333,-0.03667136812411853,217.99968627820485,7742.702764686222,23690.0,23690.0,90.0,217.99968627820485,943.0
2020-06-13,51423.0,Mumbai,MH,1910.0,25307.0,1380.0,69.0,795.0,4570.0,252066.0,0.0,0.0,0.036794339807597595,4000.4761904761904,30.196936542669583,35.29107817942871,0.01024890190336758,220.23394367783507,7962.936708364056,24206.0,24206.0,69.0,220.23394367783507,795.0
2020-06-14,52818.0,Mumbai,MH,1979.0,26346.0,1395.0,69.0,1039.0,4570.0,256636.0,0.0,0.0,0.035488424561890115,4056.6666666666665,30.525164113785557,34.32156429188457,0.010869565217391353,222.62779089172457,8185.564499255781,24493.0,24493.0,69.0,222.62779089172457,1039.0
2020-06-15,53885.0,Mumbai,MH,2047.0,29485.0,1067.0,68.0,3139.0,4570.0,261206.0,0.0,0.0,0.033783640058723745,4112.857142857143,23.34792122538293,33.42466097616675,-0.23512544802867386,155.563967176131,8341.128466431912,22353.0,22353.0,68.0,155.563967176131,3139.0
2020-06-16,54820.0,Mumbai,MH,2964.0,30401.0,935.0,917.0,916.0,3370.0,264576.0,0.0,0.0,0.37016440075468804,4014.7619047619046,27.74480712166172,33.867126140339536,-0.12371134020618557,112.47556897658757,8453.6040354085,21455.0,21455.0,917.0,112.47556897658757,916.0
2020-06-17,56179.0,Mumbai,MH,3041.0,30698.0,1359.0,77.0,297.0,5028.0,269604.0,0.0,0.0,0.025646701261387243,3995.6190476190477,27.028639618138424,34.23865567753582,0.4534759358288769,172.16360826680702,8625.767643675306,22440.0,22440.0,77.0,172.16360826680702,297.0
2020-06-18,57467.0,Mumbai,MH,3108.0,31216.0,1288.0,67.0,518.0,4591.0,274195.0,0.0,0.0,0.021793023810173357,4011.095238095238,28.054890002178173,33.9370701703058,-0.05224429727740987,205.5516807659794,8831.319324441285,23143.0,23143.0,67.0,205.5516807659794,518.0
2020-06-19,58731.0,Mumbai,MH,3222.0,31624.0,1264.0,114.0,408.0,4591.0,278786.0,0.0,0.0,0.03602285224938166,4092.3333333333335,27.532128076671746,32.85974392620574,-0.018633540372670843,163.6857498361362,8995.005074277422,23885.0,23885.0,114.0,163.6857498361362,408.0
2020-06-20,59921.0,Mumbai,MH,3358.0,32227.0,1190.0,136.0,603.0,8594.0,287380.0,0.0,0.0,0.0413432739005664,4364.190476190476,13.846869909239004,31.02675258656976,-0.05854430379746833,171.0141143489776,9166.0191886264,24336.0,24336.0,136.0,171.0141143489776,603.0
2020-06-21,61080.0,Mumbai,MH,3468.0,32851.0,1159.0,110.0,624.0,4206.0,291586.0,0.0,0.0,0.032232500262946405,4427.0952380952385,27.55587256300523,30.28562346788147,-0.026050420168067245,149.1209250155057,9315.140113641906,24761.0,24761.0,110.0,149.1209250155057,624.0
2020-06-22,62178.0,Mumbai,MH,3534.0,33481.0,1098.0,66.0,630.0,3271.0,294857.0,0.0,0.0,0.018852314979209195,4445.476190476191,33.5677162947111,29.551825688071972,-0.052631578947368474,137.14952450279972,9452.289638144706,25163.0,25163.0,66.0,137.14952450279972,630.0
2020-06-23,63002.0,Mumbai,MH,3641.0,33936.0,824.0,107.0,455.0,4518.0,299375.0,0.0,0.0,0.029827995295791745,4408.857142857143,18.2381584772023,29.41424783645902,-0.24954462659380694,110.36476290801826,9562.654401052725,25425.0,25425.0,107.0,110.36476290801826,455.0
2020-06-24,64120.0,Mumbai,MH,3761.0,36368.0,1118.0,120.0,2432.0,5311.0,304686.0,0.0,0.0,0.032426510294902997,4410.0,21.050649595179816,29.26738972455575,0.3567961165048543,170.82949135959333,9733.483892412318,23991.0,23991.0,120.0,170.82949135959333,2432.0
2020-06-25,65470.0,Mumbai,MH,3859.0,38509.0,1350.0,98.0,2141.0,5094.0,309780.0,0.0,0.0,0.025723203067282444,4474.0952380952385,26.501766784452297,28.701101950862192,0.20751341681574242,215.44624925005604,9948.930141662373,23102.0,23102.0,98.0,215.44624925005604,2141.0
2020-06-26,66767.0,Mumbai,MH,3976.0,39104.0,1297.0,117.0,595.0,5094.0,314874.0,0.0,0.0,0.029868206238845913,4547.714285714285,25.46132705143306,28.37142981335326,-0.039259259259259216,206.9879890943131,10155.918130756687,23687.0,23687.0,117.0,206.9879890943131,595.0
2020-06-27,68844.0,Mumbai,MH,4081.0,41689.0,2077.0,105.0,2585.0,5094.0,319968.0,0.0,0.0,0.02606576762934094,4621.333333333333,40.773458971338826,28.60313959526004,0.6013878180416345,282.8225610188871,10438.740691775574,23074.0,23074.0,105.0,282.8225610188871,2585.0
2020-06-28,70131.0,Mumbai,MH,4168.0,42514.0,1287.0,87.0,825.0,4693.0,324661.0,0.0,0.0,0.021094248027397202,4675.857142857143,27.42382271468144,28.003200300039257,-0.38035628310062586,204.19602493851124,10642.936716714086,23449.0,23449.0,87.0,204.19602493851124,825.0
2020-06-29,71357.0,Mumbai,MH,4260.0,42905.0,1226.0,92.0,391.0,1978.0,326639.0,0.0,0.0,0.021832855830213316,4601.0952380952385,61.98179979777553,29.1951719766714,-0.04739704739704742,195.65711228190276,10838.593828995989,24192.0,24192.0,92.0,195.65711228190276,391.0
2020-06-30,72250.0,Mumbai,MH,4353.0,43530.0,893.0,93.0,625.0,1978.0,328617.0,0.0,0.0,0.02159610228888151,4526.333333333333,45.146612740141556,29.98274085520823,-0.2716150081566069,111.50091146471009,10950.0947404607,24367.0,24367.0,93.0,111.50091146471009,625.0
2020-07-01,73737.0,Mumbai,MH,4428.0,44151.0,1487.0,75.0,621.0,11175.0,339792.0,0.0,0.0,0.017082752276229976,4835.571428571428,13.306487695749441,29.022299648138144,0.6651735722284435,230.9701514218897,11181.06489188259,25158.0,25158.0,75.0,230.9701514218897,621.0
2020-07-02,75291.0,Mumbai,MH,4486.0,50051.0,1554.0,58.0,5900.0,5058.0,344850.0,0.0,0.0,0.013013421251626182,4853.523809523809,30.723606168446025,29.04282029873677,0.04505716207128452,248.0025713589534,11429.067463241543,20754.0,20754.0,58.0,248.0025713589534,5900.0
2020-07-03,76666.0,Mumbai,MH,4559.0,51752.0,1375.0,73.0,1701.0,5058.0,349908.0,0.0,0.0,0.016141865133287678,4876.761904761905,27.184657967576115,28.913966353877154,-0.11518661518661522,179.5490658388017,11608.616529080346,20355.0,20355.0,73.0,179.5490658388017,1701.0
2020-07-04,77829.0,Mumbai,MH,4627.0,52823.0,1163.0,68.0,1071.0,4736.0,354644.0,0.0,0.0,0.014805408693558097,4884.666666666667,24.55658783783784,28.645378320313732,-0.1541818181818182,151.2111926930783,11759.827721773423,20379.0,20379.0,68.0,151.2111926930783,1071.0
2020-07-05,79116.0,Mumbai,MH,4696.0,55244.0,1287.0,69.0,2421.0,4510.0,359154.0,0.0,0.0,0.01480237260093268,4881.809523809524,28.536585365853657,28.550684094221737,0.10662080825451414,176.35209900732656,11936.17982078075,19176.0,19176.0,69.0,176.35209900732656,2421.0
2020-07-06,80316.0,Mumbai,MH,4735.0,56512.0,1200.0,39.0,1268.0,3961.0,363115.0,1.0,1.0,0.008270644112246208,4852.809523809524,30.29537995455693,28.88151546227764,-0.06759906759906764,152.1412294705271,12088.321050251277,19068.0,19068.0,39.0,152.1412294705271,1268.0
2020-07-07,81101.0,Mumbai,MH,4799.0,57497.0,785.0,64.0,985.0,5483.0,368598.0,1.0,2.0,0.013425836238066995,4953.428571428572,14.316979755608244,28.24209511151319,-0.3458333333333333,100.43248899036966,12188.753539241647,18804.0,18804.0,64.0,100.43248899036966,985.0
2020-07-08,82448.0,Mumbai,MH,4861.0,58598.0,1347.0,62.0,1101.0,5539.0,374137.0,92.0,94.0,0.012836615187210023,4977.761904761905,24.31846903773244,28.1130393695891,0.715923566878981,207.52676846131627,12396.280307702962,18897.0,18897.0,62.0,207.52676846131627,1101.0
2020-07-09,83716.0,Mumbai,MH,4929.0,59555.0,1268.0,68.0,957.0,5412.0,379549.0,92.0,186.0,0.013891949659922374,5016.857142857143,23.429416112342942,27.892778708168375,-0.05864884929472902,164.68380925969979,12560.964116962661,19140.0,19140.0,68.0,164.68380925969979,957.0
2020-07-10,85053.0,Mumbai,MH,5002.0,61294.0,1337.0,73.0,1739.0,5899.0,385448.0,92.0,278.0,0.014701704732186693,5079.142857142857,22.664858450584845,27.661003964069,0.054416403785489065,167.6972993429589,12728.66141630562,18665.0,18665.0,73.0,167.6972993429589,1739.0
2020-07-11,86337.0,Mumbai,MH,5041.0,62791.0,1284.0,39.0,1497.0,5769.0,391217.0,1.0,279.0,0.0077666426450665885,4944.619047619048,22.256890275611024,28.061481124372428,-0.039640987284966345,190.8980106072493,12919.559426912869,18504.0,18504.0,39.0,190.8980106072493,1497.0
2020-07-12,87580.0,Mumbai,MH,5085.0,64232.0,1243.0,44.0,1441.0,5278.0,396495.0,0.0,279.0,0.008690554400029533,4995.666666666667,23.550587343690793,27.870753256786028,-0.031931464174454804,198.83521648141237,13118.394643394282,18263.0,18263.0,44.0,198.83521648141237,1441.0
2020-07-13,88738.0,Mumbai,MH,5132.0,64982.0,1158.0,47.0,750.0,5241.0,401736.0,0.0,279.0,0.009200417252866725,5089.476190476191,22.09502003434459,27.324434387244764,-0.06838294448913917,143.8795400618241,13262.274183456106,18624.0,18624.0,47.0,143.8795400618241,750.0
2020-07-14,89692.0,Mumbai,MH,5202.0,65993.0,954.0,70.0,1011.0,6579.0,408315.0,0.0,279.0,0.013547720273069783,5187.619047619048,14.500683994528044,27.14645941187932,-0.17616580310880825,117.92443841066422,13380.19862186677,18497.0,18497.0,70.0,117.92443841066422,1011.0
2020-07-15,91066.0,Mumbai,MH,5264.0,67190.0,1374.0,62.0,1197.0,7070.0,415385.0,0.0,279.0,0.011848026996556286,5271.380952380952,19.434229137199434,27.069487009118347,0.4402515723270439,198.77062601625278,13578.969247883022,18612.0,18612.0,62.0,198.77062601625278,1197.0
2020-07-16,92542.0,Mumbai,MH,5320.0,67945.0,1476.0,56.0,755.0,5955.0,421340.0,0.0,279.0,0.010582109330537008,5312.380952380952,24.78589420654912,26.987778791122953,0.07423580786026207,210.9570797101797,13789.926327593203,19277.0,19277.0,56.0,210.9570797101797,755.0
2020-07-17,93756.0,Mumbai,MH,5382.0,68700.0,1214.0,62.0,755.0,6033.0,427373.0,1.0,280.0,0.011586748951161102,5357.0952380952385,20.122658710425988,26.733556489170237,-0.1775067750677507,174.41239230540887,13964.338719898611,19673.0,19673.0,62.0,174.41239230540887,755.0
2020-07-18,94942.0,Mumbai,MH,5447.0,69852.0,1186.0,65.0,1152.0,5849.0,433222.0,0.0,280.0,0.0120049460968234,5393.047619047619,20.27697042229441,25.757533224930025,-0.023064250411861664,163.569715896617,14127.908435795229,19643.0,19643.0,65.0,163.569715896617,1152.0
2020-07-19,95980.0,Mumbai,MH,5511.0,71045.0,1038.0,64.0,1193.0,4989.0,438211.0,0.0,280.0,0.011681096499560964,5407.142857142857,20.80577269993987,25.442387986132807,-0.12478920741989885,134.56322633781025,14262.471662133039,19424.0,19424.0,64.0,134.56322633781025,1193.0
2020-07-20,97015.0,Mumbai,MH,5552.0,72008.0,1035.0,41.0,963.0,4867.0,443078.0,0.0,280.0,0.007412128303405082,5544.714285714285,21.265666735155126,23.503524506960407,-0.0028901734104046506,141.58137113609163,14404.05303326913,19455.0,19455.0,41.0,141.58137113609163,963.0
2020-07-21,97960.0,Mumbai,MH,5614.0,72915.0,945.0,62.0,907.0,7376.0,450454.0,0.0,280.0,0.011105254735187262,5801.761904761905,12.81182212581345,21.963772572944784,-0.08695652173913049,138.03025853789518,14542.083291807026,19431.0,19431.0,62.0,138.03025853789518,907.0
2020-07-22,99270.0,Mumbai,MH,5672.0,74478.0,1310.0,58.0,1563.0,6052.0,456506.0,0.0,280.0,0.01027831129013557,5557.809523809524,21.645736946463977,22.360879680121663,0.3862433862433863,206.48759778180556,14748.570889588831,19120.0,19120.0,58.0,206.48759778180556,1563.0
2020-07-23,100515.0,Mumbai,MH,5727.0,76462.0,1245.0,55.0,1984.0,6210.0,462716.0,0.0,280.0,0.009650044181893781,5612.666666666667,20.048309178743963,21.852532204421568,-0.04961832061068705,156.0259053084137,14904.596794897245,18326.0,18326.0,55.0,156.0259053084137,1984.0
2020-07-24,101572.0,Mumbai,MH,5781.0,77619.0,1057.0,54.0,1157.0,7609.0,470325.0,0.0,280.0,0.009384844688618702,5734.142857142857,13.891444342226311,21.21952203178586,-0.15100401606425706,133.66441515456754,15038.261210051813,18172.0,18172.0,54.0,133.66441515456754,1157.0
2020-07-25,102652.0,Mumbai,MH,5833.0,78236.0,1080.0,52.0,617.0,8495.0,478820.0,0.0,280.0,0.008954769671161603,5913.142857142857,12.713360800470866,20.65555883953029,0.021759697256386046,159.98819547157467,15198.249405523387,18583.0,18583.0,52.0,159.98819547157467,617.0
